PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Huynh, Niem Tu; Solem, Michael; Bednarz, Sarah Witham								A Road Map for Learning Progressions Research in Geography								JOURNAL OF GEOGRAPHY				114	2			69	79		10.1080/00221341.2014.935799			MAR-APR 2015	2015										0							WOS:000350254900004		
J	Serrao, M.; Shahrabadi, S.; Moreno, M.; Jose, J. T.; Rodrigues, J. I.; Rodrigues, J. M. F.; du Buf, J. M. H.								Computer vision and GIS for the navigation of blind persons in buildings								UNIVERSAL ACCESS IN THE INFORMATION SOCIETY				14	1			67	80		10.1007/s10209-013-0338-8			MAR 2015	2015										1							WOS:000350366500007		
J	Polanco Rodriguez, A. G.; Navarro Alberto, J. A.; Solorio Sanchez, J.; Mena Rejon, G. J.; Marrufo Gomez, J.; Del Valls Casillas, T. A.								Contamination by organochlorine pesticides in the aquifer of the Ring of Cenotes in Yucatan, Mexico								WATER AND ENVIRONMENT JOURNAL				29	1			140	150		10.1111/wej.12080			MAR 2015	2015										6							WOS:000350038000014		
J	Boudaghpour, Siamak; Bagheri, Majid; Bagheri, Zahra								Estimation of Flood Environmental Effects Using Flood Zone Mapping Techniques in Halilrood Kerman, Iran								ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING				40	3			659	675		10.1007/s13369-014-1536-2			MAR 2015	2015										4							WOS:000349757200001		
J	Taher, Taha M.								Integration of GIS Database and SCS-CN Method to Estimate Runoff Volume of Wadis of Intermittent Flow								ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING				40	3			685	692		10.1007/s13369-014-1541-5			MAR 2015	2015										0							WOS:000349757200003		
J	Bayoudh, Meriam; Roux, Emmanuel; Richard, Gilles; Nock, Richard								Structural knowledge learning from maps for supervised land cover/use classification: Application to the monitoring of land cover/use maps in French Guiana								COMPUTERS & GEOSCIENCES				76				31	40		10.1016/j.cageo.2014.08.013			MAR 2015	2015										4							WOS:000349735900004		
J	Lee, Sangho; Suh, Jangwon; Park, Hyeong-Dong								BoreholeAR: A mobile tablet application for effective borehole database visualization using an augmented reality technology								COMPUTERS & GEOSCIENCES				76				41	49		10.1016/j.cageo.2014.12.005			MAR 2015	2015										6							WOS:000349735900005		
J	Baig, Mirza Shahzad; Dowling, Adam H.; Cao, Xu; Fleming, Garry J. P.								A discriminatory mechanical testing performance indicator protocol for hand-mixed glass-ionomer restoratives								DENTAL MATERIALS				31	3			273	283		10.1016/j.dental.2014.12.012			MAR 2015	2015										4							WOS:000349759600010		
J	Shackelford, Gorm E.; Steward, Peter R.; German, Richard N.; Sait, Steven M.; Benton, Tim G.								Conservation planning in agricultural landscapes: hotspots of conflict between agriculture and nature								DIVERSITY AND DISTRIBUTIONS				21	3			357	367		10.1111/ddi.12291			MAR 2015	2015										15							WOS:000349970100011		
J	Mihailovic, A.; Budinski-Petkovic, Lj.; Popov, S.; Ninkov, J.; Vasin, J.; Ralevic, N. M.; Vasic, M. Vucinic								Spatial distribution of metals in urban soil of Novi Sad, Serbia: GIS based approach								JOURNAL OF GEOCHEMICAL EXPLORATION				150				104	114		10.1016/j.gexplo.2014.12.017			MAR 2015	2015										19							WOS:000349727600009		
J	Migliaccio, G. C.; Zandbergen, Paul; Martinez, A. A.								Empirical Comparison of Methods for Estimating Location Cost Adjustments Factors								JOURNAL OF MANAGEMENT IN ENGINEERING				31	2					04014037	10.1061/(ASCE)ME.1943-5479.0000240			MAR 2015	2015										2							WOS:000349905400008		
J	Diao, Mi								Are Inner-City Neighborhoods Underserved? An Empirical Analysis of Food Markets in a US Metropolitan Area								JOURNAL OF PLANNING EDUCATION AND RESEARCH				35	1			19	34		10.1177/0739456X14562283			MAR 2015	2015										1							WOS:000349989500002		
J	Cao, Yingui; Bai, Zhongke; Zhou, Wei; Ai, Gang								Gradient Analysis of Urban Construction Land Expansion in the Chongqing Urban Area of China								JOURNAL OF URBAN PLANNING AND DEVELOPMENT				141	1					UNSP 05014009	10.1061/(ASCE)UP.1943-5444.0000204			MAR 2015	2015										2							WOS:000349846000010		
J	Yin, Changying; Shi, Yishao; Wang, Hefeng; Wu, Jie								Disaggregation of an Urban Population with M_IDW Interpolation and Building Information								JOURNAL OF URBAN PLANNING AND DEVELOPMENT				141	1					04014012	10.1061/(ASCE)UP.1943-5444.0000197			MAR 2015	2015										1							WOS:000349846000004		
J	Zhang, Liwei; Fu, Bojie; Lu, Yihe; Zeng, Yuan								Balancing multiple ecosystem services in conservation priority setting								LANDSCAPE ECOLOGY				30	3			535	546		10.1007/s10980-014-0106-z			MAR 2015	2015										12							WOS:000350227000012		
J	Hu, Haitang; Fu, Bojie; Lu, Yihe; Zheng, Zhenmin								SAORES: a spatially explicit assessment and optimization tool for regional ecosystem services								LANDSCAPE ECOLOGY				30	3			547	560		10.1007/s10980-014-0126-8			MAR 2015	2015										10							WOS:000350227000013		
J	Holmberg, Maria; Akujarvi, Anu; Anttila, Saku; Arvola, Lauri; Bergstrom, Irina; Bottcher, Kristin; Feng, Xiaoming; Forsius, Martin; Huttunen, Inese; Huttunen, Markus; Laine, Yki; Lehtonen, Heikki; Liski, Jari; Mononen, Laura; Rankinen, Katri; Repo, Anna; Piirainen, Vanamo; Vanhala, Pekka; Vihervaara, Petteri								ESLab application to a boreal watershed in southern Finland: preparing for a virtual research environment of ecosystem services								LANDSCAPE ECOLOGY				30	3			561	577		10.1007/s10980-014-0122-z			MAR 2015	2015										6							WOS:000350227000014		
J	Jia, Ning; Mitani, Yasuhiro; Xie, Mowen; Tong, Jianxing; Yang, Zhaohui								GIS deterministic model-based 3D large-scale artificial slope stability analysis along a highway using a new slope unit division method								NATURAL HAZARDS				76	2			873	890		10.1007/s11069-014-1524-6			MAR 2015	2015										0							WOS:000350343600009		
J	Knight, Robin I.; Khalid, Fakhar								Evaluation of the potential of friction surface analysis in modelling hurricane wind damage in an urban environment								NATURAL HAZARDS				76	2			891	911		10.1007/s11069-014-1527-3			MAR 2015	2015										0							WOS:000350343600010		
J	Jaimes, Miguel A.; Nino, Mauro; Huerta, Benjamin								Hurricane event-based method to create regional hazard maps for heavy rainfall-induced translational landslides								NATURAL HAZARDS				76	2			1143	1161		10.1007/s11069-014-1539-z			MAR 2015	2015										1							WOS:000350343600022		
J	Rodriguez-Espindola, Oscar; Gaytan, Juan								Scenario-based preparedness plan for floods								NATURAL HAZARDS				76	2			1241	1262		10.1007/s11069-014-1544-2			MAR 2015	2015										8							WOS:000350343600027		
J	Zhou, Yuhong; Thi Hong Diep Dao; Thill, Jean-Claude; Delmelle, Eric								Enhanced 3D visualization techniques in support of indoor location planning								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				50				15	29		10.1016/j.compenvurbsys.2014.10.003			MAR 2015	2015										6							WOS:000349584900002		
J	Wang, Wei; Stewart, Kathleen								Spatiotemporal and semantic information extraction from Web news reports about natural hazards								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				50				30	40		10.1016/j.compenvurbsys.2014.11.001			MAR 2015	2015										6							WOS:000349584900003		
J	Veerbeek, William; Pathirana, Assela; Ashley, Richard; Zevenbergen, Chris								Enhancing the calibration of an urban growth model using a memetic algorithm								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				50				53	65		10.1016/j.compenvurbsys.2014.11.003			MAR 2015	2015										5							WOS:000349584900005		
J	Neshat, Aminreza; Pradhan, Biswajeet; Javadi, Saman								Risk assessment of groundwater pollution using Monte Carlo approach in an agricultural region: An example from Kerman Plain, Iran								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				50				66	73		10.1016/j.compenvurbsys.2014.11.004			MAR 2015	2015										10							WOS:000349584900006		
J	Pontikakos, Costas M.; Kontodimas, Dimitris C.; Tsiligiridis, Theodore								A location aware system for integrated management of Rhynchophorus ferrugineus in urban systems								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				50				74	88		10.1016/j.compenvurbsys.2014.11.005			MAR 2015	2015										2							WOS:000349584900007		
J	Bozkaya, A. Gonca; Balcik, Filiz Bektas; Goksel, Cigdem; Esbah, Hayriye								Forecasting land-cover growth using remotely sensed data: a case study of the Igneada protection area in Turkey								ENVIRONMENTAL MONITORING AND ASSESSMENT				187	3					59	10.1007/s10661-015-4322-z			MAR 2015	2015										5							WOS:000349434900004		
J	Dartan, Guler; Taspinar, Fatih; Toroz, Ismail								Assessment of heavy metals in agricultural soils and their source apportionment: a Turkish district survey								ENVIRONMENTAL MONITORING AND ASSESSMENT				187	3					99	10.1007/s10661-015-4337-5			MAR 2015	2015										6							WOS:000349434900044		
J	Malmir, Maryam; Zarkesh, Mir Masoud Kheirkhah; Monavari, Seyed Masoud; Jozi, Seyed Ali; Sharifi, Esmail								Urban development change detection based on Multi-Temporal Satellite Images as a fast tracking approach-a case study of Ahwaz County, southwestern Iran								ENVIRONMENTAL MONITORING AND ASSESSMENT				187	3					108	10.1007/s10661-015-4295-y			MAR 2015	2015										0							WOS:000349434900053		
J	Qiang, Yi; Lam, Nina S. N.								Modeling land use and land cover changes in a vulnerable coastal region using artificial neural networks and cellular automata								ENVIRONMENTAL MONITORING AND ASSESSMENT				187	3					57	10.1007/s10661-015-4298-8			MAR 2015	2015										14							WOS:000349434900002		
J	Selvam, S.								A preliminary investigation of lithogenic and anthropogenic influence over fluoride ion chemistry in the groundwater of the southern coastal city, Tamilnadu, India								ENVIRONMENTAL MONITORING AND ASSESSMENT				187	3					106	10.1007/s10661-015-4326-8			MAR 2015	2015										9							WOS:000349434900051		
J	Yan, Da; Zhao, Zhou; Ng, Wilfred; Liu, Steven								Probabilistic Convex Hull Queries over Uncertain Data								IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING				27	3			852	865		10.1109/TKDE.2014.2340408			MAR 2015	2015										2							WOS:000349621800020		
J	Seifried, Rebecca M.								The Shifting Tides of Empires: Using GIS to Contextualize Population Change Within the Landscape of Seventeenth to Nineteenth-Century Mani, Greece								INTERNATIONAL JOURNAL OF HISTORICAL ARCHAEOLOGY				19	1			46	75		10.1007/s10761-014-0281-2			MAR 2015	2015										2							WOS:000349555300003		
J	Lee, Eun Young; Kaneko, Shuji; Jutabha, Promsuk; Zhang, Xilin; Seino, Susumu; Jomori, Takahito; Anzai, Naohiko; Miki, Takashi								Distinct action of the alpha-glucosidase inhibitor miglitol on SGLT3, enteroendocrine cells, and GLP1 secretion								JOURNAL OF ENDOCRINOLOGY				224	3			205	214		10.1530/JOE-14-0555			MAR 2015	2015										13							WOS:000349562500006		
J	Zglobicki, Wojciech; Baran-Zglobicka, Boguslawa; Gawrysiak, Leszek; Telecka, Malgorzata								The impact of permanent gullies on present-day land use and agriculture in loess areas (E. Poland)								CATENA				126				28	36		10.1016/j.catena.2014.10.022			MAR 2015	2015										3							WOS:000348956700004		
J	Nadeu, Elisabet; Quinonero-Rubio, Juan M.; de Vente, Joris; Boix-Fayos, Carolina								The influence of catchment morphology, lithology and land use on soil organic carbon export in a Mediterranean mountain region								CATENA				126				117	125		10.1016/j.catena.2014.11.006			MAR 2015	2015										5							WOS:000348956700015		
J	Zeng, Chen; Zhang, Mengdi; Cui, Jiaxing; He, Sanwei								Monitoring and modeling urban expansion-A spatially explicit and multi-scale perspective								CITIES				43				92	103		10.1016/j.cities.2014.11.009			MAR 2015	2015										12							WOS:000349427400010		
J	Garcia-Ayllon, S.								La Manga case study: Consequences from short-term urban planning in a tourism mass destiny of the Spanish Mediterranean coast								CITIES				43				141	151		10.1016/j.cities.2014.12.001			MAR 2015	2015										4							WOS:000349427400014		
J	Frippiat, Christophe; Veschkens, Mathieu; Van Massenhove, John-Henri; Pacyna, Daniel								A risk-based method for the design of monitoring networks for surface gas emanations from abandoned underground coal mines								ENVIRONMENTAL EARTH SCIENCES				73	5			2061	2078		10.1007/s12665-014-3557-2			MAR 2015	2015										1							WOS:000349360600012		
J	Fu, Suhua; Cao, Longxi; Liu, Baoyuan; Wu, Zhiping; Savabi, Mohammad Reza								Effects of DEM grid size on predicting soil loss from small watersheds in China								ENVIRONMENTAL EARTH SCIENCES				73	5			2141	2151		10.1007/s12665-014-3564-3			MAR 2015	2015										4							WOS:000349360600017		
J	Neuwirth, C.; Peck, A.; Simonovic, S. P.								Modeling structural change in spatial system dynamics: A Daisyworld example								ENVIRONMENTAL MODELLING & SOFTWARE				65				30	40		10.1016/j.envsoft.2014.11.026			MAR 2015	2015										10							WOS:000349588800003		
J	Kim, Dongsu; Muste, Marian; Merwade, Venkatesh								A GIS-based relational data model for multi-dimensional representation of river hydrodynamics and morphodynamics								ENVIRONMENTAL MODELLING & SOFTWARE				65				79	93		10.1016/j.envsoft.2014.12.002			MAR 2015	2015										2							WOS:000349588800008		
J	Kanik, Ali; Baran, Masallah; Ince, Fatma D.; Cebeci, Oksan; Bozkurt, Mehmet; Cavusoglu, Dilek; Eliacik, Kayi; Yavascan, Onder; Helvaci, Mehmet; Aksu, Nejat								Faecal calprotectin levels in children with Henoch-Schonlein purpura: is this a new marker for gastrointestinal involvement?								EUROPEAN JOURNAL OF GASTROENTEROLOGY & HEPATOLOGY				27	3			254	258		10.1097/MEG.0000000000000284			MAR 2015	2015										4							WOS:000349006000011		
J	Kwan, Mei-Po; Kotsev, Alexander								Gender differences in commute time and accessibility in Sofia, Bulgaria: a study using 3D geovisualisation								GEOGRAPHICAL JOURNAL				181	1			83	96		10.1111/geoj.12080			MAR 2015	2015										15							WOS:000349402100010		
J	Beheshtifar, Sara; Alimoahmmadi, Abbas								A multiobjective optimization approach for location-allocation of clinics								INTERNATIONAL TRANSACTIONS IN OPERATIONAL RESEARCH				22	2			313	328		10.1111/itor.12088			MAR 2015	2015						16th CLAIO Congress / 44th SBPO Symposium	SEP, 2012		Rio de Janeiro, BRAZIL	7							WOS:000349398200007		
J	Barros, Agustina; Pickering, Catherine; Gudes, Ori								Desktop analysis of potential impacts of visitor use: A case study for the highest park in the Southern Hemisphere								JOURNAL OF ENVIRONMENTAL MANAGEMENT				150				179	195		10.1016/j.jenvman.2014.11.004			MAR 1 2015	2015										3							WOS:000349504300020		
J	Tsai, Jui-Pin; Chen, Yu-Wen; Chang, Liang-Cheng; Chen, Wen-Fu; Chiang, Chung-Jung; Chen, You-Cheng								The assessment of high recharge areas using DO indicators and recharge potential analysis: a case study of Taiwan's Pingtung plain								STOCHASTIC ENVIRONMENTAL RESEARCH AND RISK ASSESSMENT				29	3			815	832		10.1007/s00477-014-0941-0			MAR 2015	2015										2							WOS:000348930500016		
J	Aronson, Myla F. J.; Handel, Steven N.; La Puma, Inga P.; Clemants, Steven E.								Urbanization promotes non-native woody species and diverse plant assemblages in the New York metropolitan region								URBAN ECOSYSTEMS				18	1			31	45		10.1007/s11252-014-0382-z			MAR 2015	2015										20							WOS:000349370500003		
J	Li, B. S.; Du, Y. Y.; Wang, Z. G.; Wei, K. F.; Zhang, H. P.; Yao, C. F.; Chang, H. L.; Sun, J. R.; Cui, M. H.; Sheng, Y. B.; Pang, L. L.; Zhu, Y. B.; Gao, X.; Luo, P.; Zhu, H. P.; Wang, J.; Wang, D.								Transmission electron microscopy investigations of bubble formation in He-implanted polycrystalline SiC								VACUUM				113				75	83		10.1016/j.vacuum.2014.12.017			MAR 2015	2015										4							WOS:000349593000012		
J	Bikakis, Nikos; Tsinaraki, Chrisa; Stavrakantonakis, Ioannis; Gioldasis, Nektarios; Christodoulakis, Stavros								The SPARQL2XQuery interoperability framework Utilizing Schema Mapping, Schema Transformation and Query Translation to Integrate XML and the Semantic Web								WORLD WIDE WEB-INTERNET AND WEB INFORMATION SYSTEMS				18	2			403	490		10.1007/s11280-013-0257-x			MAR 2015	2015										3							WOS:000349608400011		
J	Tugcu, Deniz; Salcioglu, Zafer; Akcay, Arzu; Sen, Hulya S.; Aydogan, Gonul; Akici, Ferhan; Keskindemirci, Gonca; Ayaz, Nuray A.; Baslar, Zafer								How do we encounter rare factor deficiencies in children? Single-centre results from Turkey								BLOOD COAGULATION & FIBRINOLYSIS				26	2			145	151		10.1097/MBC.0000000000000204			MAR 2015	2015										1							WOS:000349007300005		
J	Flahaut, J.; Carter, J.; Poulet, F.; Bibring, J. -P; van Westrenen, W.; Davies, G. R.; Murchie, S. L.								Embedded clays and sulfates in Meridiani Planum, Mars								ICARUS				248				269	288		10.1016/j.icarus.2014.10.046			MAR 1 2015	2015										11							WOS:000348411000018		
J	Hernandez-Escobedo, Q.; Rodriguez-Garcia, E.; Saldana-Flores, R.; Fernandez-Garcia, A.; Manzano-Agugliaro, F.								Solar energy resource assessment in Mexican states along the Gulf of Mexico								RENEWABLE & SUSTAINABLE ENERGY REVIEWS				43				216	238		10.1016/j.rser.2014.10.025			MAR 2015	2015										18							WOS:000348880600020		
J	Wang, Lijun; Agyemang, Samuel A.; Amini, Hossein; Shahbazi, Abolghasem								Mathematical modeling of production and biorefinery of energy crops								RENEWABLE & SUSTAINABLE ENERGY REVIEWS				43				530	544		10.1016/j.rser.2014.11.008			MAR 2015	2015										5							WOS:000348880600042		
J	Sadeghi, Behnam; Khalajmasoumi, Masoumeh								A futuristic review for evaluation of geothermal potentials using fuzzy logic and binary index overlay in GIS environment								RENEWABLE & SUSTAINABLE ENERGY REVIEWS				43				818	831		10.1016/j.rser.2014.11.079			MAR 2015	2015										12							WOS:000348880600066		
J	Yorifuji, Takashi; Naruse, Hiroo; Kashima, Saori; Murakoshi, Takeshi; Doi, Hiroyuki								Residential proximity to major roads and obstetrical complications								SCIENCE OF THE TOTAL ENVIRONMENT				508				188	192		10.1016/j.scitotenv.2014.11.077			MAR 1 2015	2015										20							WOS:000349195100022		
J	Mohan, Venkata Raghava; Sarkar, Rajiv; Abraham, Vinod Joseph; Balraj, Vinohar; Naumova, Elena N.								Differential patterns, trends and hotspots of road traffic injuries on different road networks in Vellore district, southern India								TROPICAL MEDICINE & INTERNATIONAL HEALTH				20	3			293	303		10.1111/tmi.12436			MAR 2015	2015										3							WOS:000348665100005		
J	Buehler, Charlotte P.; Blevins, Meridith; Ossemane, Ezequiel B.; Gonzalez-Calvo, Lazaro; Ndatimana, Elisee; Vermund, Sten H.; Sidat, Mohsin; Olupona, Omo; Moon, Troy D.								Assessing spatial patterns of HIV knowledge in rural Mozambique using geographic information systems								TROPICAL MEDICINE & INTERNATIONAL HEALTH				20	3			353	364		10.1111/tmi.12437			MAR 2015	2015										5							WOS:000348665100011		
J	Deb, Debjani; Butcher, Jonathan; Srinivasan, Raghavan								Projected Hydrologic Changes Under Mid-21st Century Climatic Conditions in a Sub-arctic Watershed								WATER RESOURCES MANAGEMENT				29	5			1467	1487		10.1007/s11269-014-0887-5			MAR 2015	2015										4							WOS:000349361000006		
J	Elmahdy, Samy Ismail								Application of hydromorphometric parameterization and ASTER DEM to characterize hydrological indicators in the Musandam Peninsula, UAE and Oman								APPLIED GEOMATICS				7	1			1	11		10.1007/s12518-014-0143-y			MAR 2015	2015										0							WOS:000422548100001		
J	Dhari, Saba; Arya, D. S.; Murumkar, A. R.								Application of remote sensing and GIS in sinuosity and river shifting analysis of the Ganges River in Uttarakhand plains								APPLIED GEOMATICS				7	1			13	21		10.1007/s12518-014-0147-7			MAR 2015	2015										1							WOS:000422548100002		
J	Khare, Deepak; Patra, Diptendu; Mondal, Arun; Kundu, Sananda								Impact of landuse/land cover change on run-off in a catchment of Narmada river in India								APPLIED GEOMATICS				7	1			23	35		10.1007/s12518-014-0148-6			MAR 2015	2015										3							WOS:000422548100003		
J	Zhang, Ruiying; Xi, Jianchao; Zhang, Nan								The Research on Peasant Sustainable Livelihood Models in Rural Tourism Areas Under Urbanization - A Case from Jixian, Tianjin								CHINESE JOURNAL OF URBAN AND ENVIRONMENTAL STUDIES				3	1					UNSP 1550008	10.1142/S2345748115500086			MAR 2015	2015										0							WOS:000214730500008		
J	Huang, Thomas C. C.; Lo, Kwong Fai A.								Effects of Land Use Change on Sediment and Water Yields in Yang Ming Shan National Park, Taiwan								ENVIRONMENTS				2	1			32	42		10.3390/environments2010032			MAR 2015	2015										3							WOS:000214771000002		
J	Cianflone, Giuseppe; Dominici, Rocco; Viscomi, Antonio								POTENTIAL RECHARGE ESTIMATION OF THE SIBARI PLAIN AQUIFERS (SOUTHERN ITALY) THROUGH A NEW GIS PROCEDURE								GEOGRAPHIA TECHNICA				10	1			8	18					MAR 2015	2015										2							WOS:000219459200002		
J	Kolejka, Jaromir; Zyszkowska, Wieslawa; Batelkova, Katerina; Ciok, Stanislaw; Dolzblasz, Sylwia; Kirchner, Karel; Krejci, Tomas; Raczyk, Andrzej; Spallek, Waldemar; Zapletalova, Jana								PERMEABILITY OF CZECH-POLISH BORDER USING BY SELECTED CRITERIA								GEOGRAPHIA TECHNICA				10	1			51	65					MAR 2015	2015										0							WOS:000219459200006		
J	Tenk, Andras; David, Lorant								GEOGRAPHICAL AND GIS ANALYSIS OF THE GREAT FLOOD OF 1838 IN PEST-BUDA								GEOGRAPHIA TECHNICA				10	1			77	89					MAR 2015	2015										1							WOS:000219459200008		
J	Callaghan, Carolyn J.; Daneshfar, Bahram; Thompson, Donald J.								Modeling waterfowl damage to crops surrounding the Quill lakes in Saskatchewan								HUMAN-WILDLIFE INTERACTIONS				9	1			87	100					SPR 2015	2015										0							WOS:000354473400008		
J	Stonier, Francis								Introducing Future Educators to GIS Data Collection								INTERNATIONAL JOURNAL FOR DIGITAL SOCIETY				6	1			1021	1026		10.20533/ijds.2040.2570.2015.0125			MAR 2015	2015										0							WOS:000381937900003		
J	Zhang, Shuai; Zhang, Limin								ASSESSMENT OF HUMAN RISKS POSED BY DEADLY DEBRIS FLOW IN THE WENCHUAN EARTHQUAKE AREA								INTERNATIONAL JOURNAL OF GEOMATE				8	15			1207	1211					MAR 2015	2015										2							WOS:000370655500015		
J	Gregory, Ian; Donaldson, Christopher; Murrieta-Flores, Patricia; Rayson, Paul								GEOPARSING, GIS, AND TEXTUAL ANALYSIS: CURRENT DEVELOPMENTS IN SPATIAL HUMANITIES RESEARCH								INTERNATIONAL JOURNAL OF HUMANITIES AND ARTS COMPUTING				9	1			1	14		10.3366/ijhac.2015.0135			MAR 2015	2015										9							WOS:000376565800002		
J	Schwartz, Robert M.								DIGITAL PARTNERSHIP: COMBINING TEXT MINING AND GIS IN A SPATIAL HISTORY OF SEA FISHING IN THE UNITED KINGDOM, 1860 TO 1900								INTERNATIONAL JOURNAL OF HUMANITIES AND ARTS COMPUTING				9	1			36	56		10.3366/ijhac.2015.0137			MAR 2015	2015										1							WOS:000376565800004		
J	Alves, Daniel; Queiroz, Ana Isabel								EXPLORING LITERARY LANDSCAPES: FROM TEXTS TO SPATIOTEMPORAL ANALYSIS THROUGH COLLABORATIVE WORK AND GIS								INTERNATIONAL JOURNAL OF HUMANITIES AND ARTS COMPUTING				9	1			57	73		10.3366/ijhac.2015.0138			MAR 2015	2015										4							WOS:000376565800005		
J	Purves, Ross S.; Derungs, Curdin								FROM SPACE TO PLACE: PLACE-BASED EXPLORATIONS OF TEXT								INTERNATIONAL JOURNAL OF HUMANITIES AND ARTS COMPUTING				9	1			74	94		10.3366/ijhac.2015.0139			MAR 2015	2015										5							WOS:000376565800006		
J	Schiefer, Jasmin; Lair, Georg J.; Blum, Winfried E. H.								Indicators for the definition of land quality as a basis for the sustainable intensification of agricultural production								INTERNATIONAL SOIL AND WATER CONSERVATION RESEARCH				3	1			42	49		10.1016/j.iswcr.2015.03.003			MAR 1 2015	2015										4							WOS:000417101100004		
J	Liu Jun; Cheng Jian-mei; Jiang Fang-yuan								Methodological study of coastal geological hazard assessment based on GIS								JOURNAL OF GROUNDWATER SCIENCE AND ENGINEERING				3	1			77	85					MAR 2015	2015										0							WOS:000415032600010		
J	Brown, Eric M.; Van Dyke, Mike; Kuhn, Stephanie; Mitchell, Jane; Dalton, Hope								Private Well Water in Colorado: Collaboration, Data Use, and Public Health Outreach								JOURNAL OF PUBLIC HEALTH MANAGEMENT AND PRACTICE				21				S85	S92		10.1097/PHH.0000000000000153			MAR-APR 2015	2015										2							WOS:000373709800013		
J	Jamet, Anne; Nassif, Xavier								Characterization of the Maf family of polymorphic toxins in pathogenic Neisseria species								MICROBIAL CELL				2	3			88	90		10.15698/mic2015.03.194			MAR 2015	2015										1							WOS:000218677700004		
J	Jabbari, S.; Khajeddin, S. J.; Jafari, R.; Soltani, S.								Remote sensing technology for mapping and monitoring vegetation cover (Case study: Semirom-Isfahan, Iran)								POLLUTION				1	2			165	174		10.7508/pj.2015.02.005			SPR 2015	2015										1							WOS:000416727500005		
J	Yavari, A. R.; Jafari, H. R.; Hashemi, S. M.								Spatial-Temporal Monitoring of Ecotonal Belt Using Landscape Ecological Indices in the Central Elburz Region: Remote Sensing and GIS Analysis								POLLUTION				1	2			231	246		10.7508/pj.2015.02.010			SPR 2015	2015										1							WOS:000416727500010		
J	Mishra, Sabyasachee; Welch, Timothy F.; Torrens, Paul M.; Fu, Cheng; Zhu, Haojie; Knaap, Eli								A tool for measuring and visualizing connectivity of transit stop, route and transfer center in a multimodal transportation network								PUBLIC TRANSPORT				7	1			77	99		10.1007/s12469-014-0091-2			MAR 2015	2015										5							WOS:000219233900005		
J	Scurry, James D.								Validation of a Prehistoric Woodland Period Site-Settlement Model for the Coastal Plain of South Carolina								SOUTHEASTERN GEOGRAPHER				55	1			70	101		10.1353/sgo.2015.0006			SPR 2015	2015										0							WOS:000371272900007		
J	Cortez, Jorge D.; Henke, Scott E.; Wiemers, Dean W.; Fulbright, Timothy E.; Wester, David B.; Riddle, Richard								Distribution and Habitat Selection by the Maritime Pocket Gopher								SOUTHEASTERN NATURALIST				14	1			41	56		10.1656/058.014.0108			MAR 2015	2015										2							WOS:000370892400005		
J	Wickama, Juma; Masselink, Rens; Sterk, Geert								The effectiveness of soil conservation measures at a landscape scale in the West Usambara highlands, Tanzania								GEODERMA				241				168	179		10.1016/j.geoderma.2014.11.020			MAR 2015	2015										7							WOS:000348083700018		
J	Hammond, Gregory D.; Bier, Vicki M.								Alternative evacuation strategies for nuclear power accidents								RELIABILITY ENGINEERING & SYSTEM SAFETY				135				9	14		10.1016/j.ress.2014.10.016			MAR 2015	2015										1							WOS:000348555600002		
J	Miranda, Raul F. C.; Szklo, Alexandre; Schaeffer, Roberto								Technical-economic potential of PV systems on Brazilian rooftops								RENEWABLE ENERGY				75				694	713		10.1016/j.renene.2014.10.037			MAR 2015	2015										16							WOS:000347580600073		
J	Gimeno-Gutierrez, Marcos; Lacal-Arantegui, Roberto								Assessment of the European potential for pumped hydropower energy storage based on two existing reservoirs								RENEWABLE ENERGY				75				856	868		10.1016/j.renene.2014.10.068			MAR 2015	2015										10							WOS:000347580600088		
J	Shafizadeh-Moghadam, Hossein; Helbich, Marco								Spatiotemporal variability of urban growth factors: A global and local perspective on the megacity of Mumbai								INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION				35				187	198		10.1016/j.jag.2014.08.013			MAR 2015	2015										25							WOS:000347577400004		
J	Petropoulos, George P.; Kalivas, Dionissios P.; Griffiths, Hywel M.; Dimou, Paraskevi P.								Remote sensing and GIS analysis for mapping spatio-temporal changes of erosion and deposition of two Mediterranean river deltas: The case of the Axios and Aliakmonas rivers, Greece								INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION				35				217	228		10.1016/j.jag.2014.08.004			MAR 2015	2015										14							WOS:000347577400007		
